handle,old_rating,new_rating,change,rank,contest_id,contest_name
PhoenixRebirth,2424,2527,103,84,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
OIer_kzc,2493,2577,84,85,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
antekb,2616,2667,51,86,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
chenyanbo,2334,2458,124,87,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
xuanxuan001,2709,2734,25,88,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
noimi,3086,3016,-70,89,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
diko,2386,2494,108,90,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
miao_miao_pencil,0,900,900,91,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Onjo,2407,2508,101,92,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
lnsuyn,2129,2306,177,93,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Crying,2761,2769,8,94,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Xellos,2322,2444,122,95,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
VladProg,2685,2711,26,96,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
AliShahali1382,2508,2579,71,97,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
potato167,3008,2952,-56,98,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
YocyCraft,2563,2618,55,99,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
hyman00,2770,2771,1,100,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
PetelgeuseRomaneeconti,2741,2749,8,101,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
OG_Matveychick1,2297,2420,123,102,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
__builtin_gjr,2487,2558,71,103,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
alireza_kaviani,2715,2727,12,103,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
xixizhiguan,1704,2058,354,105,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
QwertyPi,2683,2702,19,106,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Yuuuuuuuuuuuuuuuuu,2483,2553,70,107,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
TKT_YI,2676,2696,20,108,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
dsgrekova2,2368,2467,99,109,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Dorost,2414,2500,86,110,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
BaoJiaoPisu,2496,2560,64,111,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
arnold518,2515,2573,58,112,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
YeongTree,2765,2759,-6,113,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
244mhq,2979,2919,-60,114,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
YuukiS,2330,2435,105,115,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
ymmparsa,2776,2765,-11,116,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
waipoli,2153,2306,153,117,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Merripium,2572,2612,40,118,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
dannalc,2161,2310,149,119,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
damjandavkov,2134,2290,156,120,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
syx2567,2442,2514,72,121,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Nerovix,2355,2449,94,122,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Morphed,2744,2737,-7,123,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
vtb,2392,2475,83,124,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
chmpro,2302,2408,106,125,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
caubetraidatmarvin,2887,2843,-44,126,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Brovko,2709,2708,-1,127,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
GroupMatrix,2702,2703,1,128,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
RaresFelix,2452,2516,64,129,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
yutabi,2370,2455,85,130,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
EasonTAO,2604,2628,24,131,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
VArtem,2582,2611,29,132,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
reedef,2591,2617,26,133,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
est_stella,2433,2499,66,134,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
AmirAli-Asgari,2606,2627,21,135,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
physics0523,2747,2732,-15,136,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
PEIMUDA,2747,2732,-15,137,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
PurpleCrayon,2729,2717,-12,138,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
tute7627,2988,2912,-76,139,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
BalintR,2877,2828,-49,140,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Miracle_Creater,780,1407,627,141,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
ttamx,2351,2434,83,142,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Mangooste,2701,2694,-7,143,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
KarinaOfGSHS41stLSB,2302,2398,96,144,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
surajchip2,2131,2273,142,145,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Rubikun,2939,2872,-67,146,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
twarog,1731,2051,320,147,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
oceeff,2204,2324,120,148,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Daniel081024,2285,2382,97,149,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Enchom,2466,2515,49,150,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
dspr_,2173,2300,127,151,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
lmcutezzz,2459,2509,50,152,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
amongussssiuuu,2578,2597,19,153,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
0wuming0,2644,2646,2,154,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
ub33,2157,2287,130,155,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
-_TIMOFEY_-,2174,2298,124,156,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
yangster67,2562,2583,21,157,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
alvingogo,2587,2601,14,158,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
gongkoufadongji,2251,2353,102,159,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
pavement,2540,2565,25,160,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Legend__dy,2042,2201,159,161,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
jinqihao2026,2552,2573,21,162,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
risujiroh,2710,2691,-19,163,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Golovanov399,3145,3019,-126,164,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
romarkovets,1991,2163,172,165,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
lprdsb,2133,2264,131,166,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Tobo,2240,2341,101,167,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
milisav,2590,2599,9,168,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
k1r1t0,2492,2525,33,169,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
-0v0-,2244,2342,98,170,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
by_chance,2802,2757,-45,171,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Waldi,2257,2351,94,172,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Kude,2636,2631,-5,173,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
kevinyang,2516,2541,25,174,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
CodeFurces,2520,2544,24,175,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
arbuzick,2763,2726,-37,176,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
noya2,2583,2590,7,177,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
FattyPenguin,2226,2326,100,178,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
green_gold_dog,2706,2682,-24,179,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
zltzlt,2440,2482,42,180,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
kizen,2608,2607,-1,181,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
tarjen,2418,2465,47,182,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
yangchang,2156,2273,117,183,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
ulorew,2198,2303,105,184,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
yzz162534,2381,2436,55,185,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
The-Winner,2182,2290,108,186,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
lijunyi,2321,2391,70,187,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
junie,2275,2357,82,188,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
hzt1,2315,2386,71,189,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Forested,2940,2854,-86,190,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
bribritt,2410,2455,45,191,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
SecondThread,2352,2412,60,192,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
knightL,2435,2473,38,193,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
qwerasdfzxcl,2761,2717,-44,194,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
sharaelong,2319,2387,68,195,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
lamduybao03,2275,2354,79,196,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Karuna,2957,2864,-93,197,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Halzion,2628,2615,-13,198,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
amirhoseinfar1385,2422,2461,39,199,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
lethan3,2111,2233,122,200,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
LMydd0225,2667,2644,-23,201,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
thembululquaUwU,2080,2269,189,202,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Sorting,2600,2592,-8,203,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Andy_Lin,2200,2296,96,204,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
McPqndq,2144,2255,111,205,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
moe.tsuki,2387,2432,45,206,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
_istil,2757,2709,-48,207,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
LoboLobo,2145,2255,110,207,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
dengziyue,2135,2247,112,209,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
dlalswp25,2942,2848,-94,210,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Prutekoi,2313,2376,63,210,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
E_fireworks,2748,2701,-47,212,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
fuppy,2562,2560,-2,213,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
fmota,2715,2675,-40,214,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Elizabeth_Liones,2505,2517,12,215,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
operator_,2159,2262,103,216,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
XZRSEVEN,1899,2075,176,217,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
VladaMG98,2226,2310,84,218,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Scintilla06,2628,2608,-20,219,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
zhensuan,2014,2156,142,220,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Hakurei_Reimu_,2122,2233,111,221,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
anmichi,2360,2407,47,222,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
WRKRW,2237,2316,79,223,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
jeff_qi,2336,2388,52,224,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
as_dfsdf,2534,2535,1,225,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Lycorisqwq,2166,2323,157,226,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
ArSarapkin,2246,2321,75,226,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Deflect.,2134,2239,105,228,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
mickeyjung,2565,2557,-8,229,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
ikrpprppp,2272,2339,67,229,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
laurxh,2161,2258,97,231,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Fysty,2525,2526,1,232,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
skittles1412,2693,2652,-41,233,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
parsa-golestani,2359,2402,43,234,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
KnownError_,2443,2464,21,235,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
dannyboy20031204,2203,2287,84,236,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
ErrrrrrrayReis37,2440,2461,21,237,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
icefake,1874,2050,176,237,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Serendipity__,2124,2228,104,239,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
TimDee,2172,2263,91,240,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
kostylevGO,2378,2414,36,241,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
36champ,2417,2442,25,242,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
jlass_,2167,2258,91,243,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
zeliboba,2510,2511,1,244,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Kaling,2356,2396,40,245,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
shiven,2149,2244,95,246,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Isoeasy,2648,2614,-34,247,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
feeder1,2540,2532,-8,248,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
udhavvarma03,2136,2234,98,249,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Kieray,2122,2223,101,250,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
adam01,2239,2308,69,251,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
W_NotFoundGD,2156,2248,92,252,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
radoslav11,2394,2422,28,253,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
popescuadrian,2282,2339,57,254,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Daniel777,2475,2482,7,255,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Error_Yuan,2218,2291,73,256,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
h4d1,1940,2091,151,257,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
MDSPatheticVersion,1947,2095,148,258,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
jaewoo2009,2182,2265,83,259,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
jdurie,2627,2596,-31,260,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
gxy001,2226,2295,69,261,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
magnified,2218,2290,72,262,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
ainta,2873,2781,-92,263,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
Nevll,2269,2326,57,264,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2)
